origen,h,objetivo,modelo,pronostico,real,p025,p10,p90,p975
2025-03,5,2025-08,ridge,1.06119,1.10633,0.04012,0.42266,2.82969,3.71958
2025-04,5,2025-09,ridge,1.56645,1.35839,0.54746,0.92864,3.32697,4.20463
2025-05,5,2025-10,ridge,1.42681,1.35177,0.40990,0.78972,3.17935,4.04479
2025-06,5,2025-11,ridge,1.46411,1.36861,0.44927,0.82773,3.20867,4.06188
2025-07,5,2025-12,ridge,1.60666,1.50880,0.59389,0.97099,3.34324,4.18423
2025-08,5,2026-01,ridge,1.34664,1.70092,0.33595,0.71170,3.07524,3.90401
2025-09,5,2026-02,ridge,1.24590,2.21417,0.23729,0.61167,2.96652,3.78306
2025-10,5,2026-03,ridge,0.72979,3.80455,-0.27674,0.09628,2.44243,3.24675
2025-11,5,2026-04,ridge,0.80575,4.01414,-0.19871,0.17295,2.51041,3.30250
2025-12,5,2026-05,ridge,0.90874,3.90505,-0.09365,0.27665,2.60542,3.38528
2026-01,5,2026-06,ridge,0.64749,4.00891,-0.35282,0.01718,2.34369,3.10383
2026-02,5,2026-07,ridge,1.39655,4.06515,0.39832,0.76802,3.09226,3.83269
2026-03,5,2026-08,ridge,4.81669,4.43781,3.82053,4.18992,6.56923,7.89283
2026-04,5,2026-09,ridge,5.88393,,4.88985,5.25894,7.66529,8.97220
2026-05,5,2026-10,ridge,6.17408,,5.18207,5.55085,7.95897,9.26141
2026-06,5,2026-11,ridge,5.57759,,4.58766,4.95614,7.38455,8.69907
2026-07,5,2026-12,ridge,5.48724,,4.49939,4.86757,7.32951,8.60834
2026-08,5,2027-01,ridge,5.54461,,4.55883,4.92670,7.38599,8.66532
2015-06,6,2015-12,ridge,3.17082,4.39793,2.99720,3.26831,5.20989,5.45981
2015-07,6,2016-01,ridge,3.64072,4.60869,3.47359,3.74314,5.76710,5.92781
2015-08,6,2016-02,ridge,4.17666,4.47376,4.01600,4.28401,6.35952,6.46186
2015-09,6,2016-03,ridge,3.59830,4.30108,3.44413,3.71059,5.78066,5.88161
2015-10,6,2016-04,ridge,3.35267,3.90721,3.20497,3.46989,5.53452,5.63407
2015-11,6,2016-05,ridge,3.29148,3.54062,3.15026,3.41363,5.47283,5.57099
2015-12,6,2016-06,ridge,3.29421,3.34162,3.15947,3.42130,5.47506,5.57183
2016-01,6,2016-07,ridge,3.20187,2.96196,3.07362,3.33389,5.38222,5.47760
2016-02,6,2016-08,ridge,2.84415,2.94253,2.72237,2.97987,5.01025,5.11798
2016-03,6,2016-09,ridge,2.99845,3.12667,2.88315,3.13787,5.15031,5.27038
2016-04,6,2016-10,ridge,2.77734,3.40529,2.66852,2.92046,4.91495,5.04738
2016-05,6,2016-11,ridge,2.25853,3.34963,2.15619,2.40535,4.38189,4.52667
2016-06,6,2016-12,ridge,1.95999,3.23488,1.86413,2.06734,4.06911,4.22624
2016-07,6,2017-01,ridge,1.00507,3.09636,0.75688,1.07364,3.09994,3.26942
2016-08,6,2017-02,ridge,1.29704,3.24979,1.05092,1.36915,3.37767,3.55951
2016-09,6,2017-03,ridge,1.44400,3.97485,1.19996,1.51964,3.51038,3.70457
2016-10,6,2017-04,ridge,2.09083,3.69472,1.84885,2.16999,4.14296,4.34950
2016-11,6,2017-05,ridge,2.55360,3.03980,2.31369,2.63629,4.59149,4.81038
2016-12,6,2017-06,ridge,2.61439,2.73244,2.37889,2.69864,4.63860,4.86938
2017-01,6,2017-07,ridge,3.13184,2.85207,2.90075,3.21767,5.21246,5.38505
2017-02,6,2017-08,ridge,3.15634,3.17381,2.92966,3.24373,5.23161,5.40776
2017-03,6,2017-09,ridge,4.45958,2.94500,4.23732,4.54855,6.60431,6.78457
2017-04,6,2017-10,ridge,3.56770,2.04014,3.34985,3.65824,5.70352,5.89079
2017-05,6,2017-11,ridge,2.59303,1.54434,2.37959,2.68514,4.71995,4.91423
2017-06,6,2017-12,ridge,2.00667,1.36486,1.79764,2.10034,4.12468,4.32597
2017-07,6,2018-01,ridge,2.52220,1.25319,2.25040,2.59783,4.63131,4.83960
2017-08,6,2018-02,ridge,3.01844,1.17956,2.74764,3.06286,5.11865,5.33396
2017-09,6,2018-03,ridge,2.05851,0.36314,1.74657,2.07599,4.14981,4.37213
2017-10,6,2018-04,ridge,1.89046,0.48487,0.70365,1.83510,3.97642,4.20218
2017-11,6,2018-05,ridge,1.74315,0.93069,0.36833,1.53853,3.82377,4.05298
2017-12,6,2018-06,ridge,2.10675,1.42933,0.74358,1.83894,4.18203,4.41468
2018-01,6,2018-07,ridge,2.26160,1.61610,0.83296,1.95609,4.33153,4.56764
2018-02,6,2018-08,ridge,1.80049,1.07058,0.27780,1.31826,3.86509,4.10464
2018-03,6,2018-09,ridge,1.93376,1.28028,0.30551,1.12920,3.99301,4.23601
2018-04,6,2018-10,ridge,2.42491,1.84089,0.80085,1.31012,4.47882,4.72526
2018-05,6,2018-11,ridge,2.37605,2.16710,0.75619,1.28329,4.42462,4.67451
2018-06,6,2018-12,ridge,2.46722,2.19252,0.85155,1.39649,4.51044,4.76378
2018-07,6,2019-01,ridge,2.40082,2.12916,0.78935,1.35213,4.43871,4.69549
2018-08,6,2019-02,ridge,3.00022,2.00339,1.39295,1.97515,5.02959,5.29300
2018-09,6,2019-03,ridge,2.77864,2.24744,1.17556,1.77719,4.79950,5.06952
2018-10,6,2019-04,ridge,3.06740,2.59265,1.46851,2.08957,5.07974,5.35638
2018-11,6,2019-05,ridge,3.47860,2.72513,1.88391,2.52440,5.48243,5.76569
2018-12,6,2019-06,ridge,3.36250,2.29478,1.77201,2.43192,5.35782,5.64770
2019-01,6,2019-07,ridge,2.84894,2.11191,1.26265,1.94199,4.83575,5.13225
2019-02,6,2019-08,ridge,2.42484,2.03972,0.84274,1.41245,4.40313,4.70625
2019-03,6,2019-09,ridge,2.40919,1.85101,0.83129,1.40198,4.37897,4.68870
2019-04,6,2019-10,ridge,2.29216,1.88056,0.71845,1.29014,4.25342,4.56978
2019-05,6,2019-11,ridge,2.28784,1.86680,0.71833,1.29100,4.24059,4.56356
2019-06,6,2019-12,ridge,2.05980,1.90009,0.49448,1.01629,4.00738,4.33363
2019-07,6,2020-01,ridge,2.05430,1.88836,0.49318,1.01598,3.99673,4.32624
2019-08,6,2020-02,ridge,1.83342,1.90404,0.27650,0.80029,3.77068,4.10346
2019-09,6,2020-03,ridge,1.56718,1.82153,0.01445,0.53923,3.49927,3.83533
2019-10,6,2020-04,ridge,1.62402,1.72449,0.07548,0.60126,3.55095,3.89027
2019-11,6,2020-05,ridge,1.63122,1.78192,0.08688,0.61364,3.55298,3.89558
2019-12,6,2020-06,ridge,1.79096,1.59873,0.25081,0.77856,3.70756,4.05342
2020-01,6,2020-07,ridge,1.63079,1.86170,0.09485,0.62359,3.54223,3.89136
2020-02,6,2020-08,ridge,1.88556,1.68740,0.35380,0.88354,3.79183,4.14423
2020-03,6,2020-09,ridge,2.64375,1.81955,1.11619,1.64691,4.54485,4.90053
2020-04,6,2020-10,ridge,2.58570,1.72400,1.05847,1.60730,4.46956,4.84069
2020-05,6,2020-11,ridge,2.54834,2.14221,1.02143,1.58838,4.41496,4.80155
2020-06,6,2020-12,ridge,1.75494,1.97323,0.22835,0.81342,3.60431,4.00636
2020-07,6,2021-01,ridge,2.23399,2.67555,0.70773,1.31091,4.06613,4.48363
2020-08,6,2021-02,ridge,1.93924,2.40134,0.41330,1.03459,3.75413,4.18709
2020-09,6,2021-03,ridge,1.93772,2.59818,0.41211,1.04447,3.73536,4.18379
2020-10,6,2021-04,ridge,1.99552,2.38370,0.47023,1.09328,3.77592,4.23980
2020-11,6,2021-05,ridge,2.51954,2.44746,0.99457,1.63081,4.28269,4.76204
2020-12,6,2021-06,ridge,2.78823,3.25461,1.26359,1.91302,4.53414,5.02895
2021-01,6,2021-07,ridge,3.49621,3.81460,1.97189,2.63451,5.22487,5.73514
2021-02,6,2021-08,ridge,3.04425,4.95280,1.52025,2.18630,4.76982,5.28139
2021-03,6,2021-09,ridge,2.38146,5.22957,0.85779,1.52726,4.10393,4.61681
2021-04,6,2021-10,ridge,0.99428,5.82601,-0.52906,0.14383,2.71366,3.22785
2021-05,6,2021-11,ridge,1.70287,5.65515,0.17986,0.85618,3.41916,3.93466
2021-06,6,2021-12,ridge,2.58149,6.43039,1.05879,1.73854,4.29468,4.81149
2021-07,6,2022-01,ridge,2.93557,5.68492,1.41320,2.09637,4.64567,5.16378
2021-08,6,2022-02,ridge,5.39145,6.14704,3.86940,4.55600,7.17184,7.61788
2021-09,6,2022-03,ridge,5.59619,6.82409,4.07447,4.76450,7.49879,7.89465
2021-10,6,2022-04,ridge,6.77208,7.96465,5.25068,5.94414,8.68506,9.20874
2021-11,6,2022-05,ridge,7.21246,8.09114,5.69138,6.38826,9.16521,9.90194
2021-12,6,2022-06,ridge,7.64710,8.81263,6.12635,6.82408,9.67647,10.97058
2022-01,6,2022-07,ridge,5.87810,8.74084,4.35767,5.05625,7.95871,9.17657
2022-02,6,2022-08,ridge,4.87016,8.39799,3.35006,4.04949,6.94543,8.14361
2022-03,6,2022-09,ridge,6.19648,8.52985,4.67670,5.37698,8.26641,9.44491
2022-04,6,2022-10,ridge,6.77945,8.27520,5.26000,5.96112,8.84404,10.00286
2022-05,6,2022-11,ridge,6.68541,8.44723,5.16628,5.86826,8.74466,9.88380
2022-06,6,2022-12,ridge,7.19530,8.45916,5.67649,6.37932,9.24921,10.36867
2022-07,6,2023-01,ridge,7.99018,8.66427,6.47170,7.17537,10.09929,11.14877
2022-08,6,2023-02,ridge,8.25288,8.64592,6.73473,7.43925,10.43374,11.86901
2022-09,6,2023-03,ridge,7.64370,8.40057,6.12587,6.83124,9.82907,11.25179
2022-10,6,2023-04,ridge,7.15340,7.96505,5.63589,6.34684,9.33827,10.75347
2022-11,6,2023-05,ridge,7.13002,7.89389,5.61284,6.32936,9.31439,10.72207
2022-12,6,2023-06,ridge,6.09624,6.46150,4.57939,5.30148,8.28011,9.68026
2023-01,6,2023-07,ridge,5.18282,5.88160,3.66628,4.39395,7.36618,8.75881
2023-02,6,2023-08,ridge,4.83343,5.57615,3.31722,4.05046,7.01629,8.40139
2023-03,6,2023-09,ridge,4.70806,5.04455,3.19218,3.93100,6.89042,8.26800
2023-04,6,2023-10,ridge,4.78858,4.34308,3.27302,4.01741,6.97044,8.34049
2023-05,6,2023-11,ridge,4.40844,3.63647,2.89320,3.64317,6.58979,7.95232
2023-06,6,2023-12,ridge,3.32362,3.23738,1.80870,2.56425,5.50447,6.85947
2023-07,6,2024-01,ridge,3.46379,3.02392,1.94920,2.71032,5.64414,6.99161
2023-08,6,2024-02,ridge,3.54665,3.29407,2.03479,2.79483,5.71810,7.05786
2023-09,6,2024-03,ridge,2.65764,3.04505,1.14850,1.90745,4.82018,6.15221
2023-10,6,2024-04,ridge,1.39114,2.42208,-0.11527,0.64261,3.54478,4.86909
2023-11,6,2024-05,ridge,0.75231,2.00494,-0.75138,-0.01226,2.89704,4.21363
2023-12,6,2024-06,ridge,1.37191,2.28538,-0.12906,0.60919,3.50773,4.81660
2024-01,6,2024-07,ridge,0.96276,2.12766,-0.53548,0.20190,3.08968,4.39083
2024-02,6,2024-08,ridge,1.39868,2.03410,-0.09683,0.63966,3.51670,4.81012
2024-03,6,2024-09,ridge,2.06055,1.77501,0.56777,1.30339,4.16966,5.45537
2024-04,6,2024-10,ridge,2.27154,2.00918,0.78147,1.51622,4.37174,5.64972
2024-05,6,2024-11,ridge,2.46956,2.27199,0.98222,1.71609,4.56086,5.83112
2024-06,6,2024-12,ridge,2.26022,1.96630,0.77560,1.50839,4.34618,5.60515
2024-07,6,2025-01,ridge,2.49096,1.85158,1.00906,1.74077,4.57157,5.81926
2024-08,6,2025-02,ridge,2.18279,1.47733,0.70362,1.43425,4.25806,5.49446
2024-09,6,2025-03,ridge,1.12051,1.27718,-0.35593,0.37362,3.19044,4.41556
2024-10,6,2025-04,ridge,1.16131,1.65183,-0.31241,0.41606,3.22590,4.43973
2024-11,6,2025-05,ridge,1.47702,1.68666,0.00603,0.73341,3.53627,4.73881
2024-12,6,2025-06,ridge,1.37646,1.69371,-0.09181,0.63449,3.43037,4.62162
2025-01,6,2025-07,ridge,0.92459,1.68880,-0.54095,0.18427,2.97316,4.15313
2025-02,6,2025-08,ridge,0.71433,1.10633,-0.74849,-0.02434,2.75756,3.92624
2025-03,6,2025-09,ridge,1.35783,1.35839,-0.10226,0.62080,3.39572,4.55312
2025-04,6,2025-10,ridge,1.70298,1.35177,0.24562,0.96666,3.73236,4.88164
2025-05,6,2025-11,ridge,1.25556,1.36861,-0.19908,0.51995,3.27642,4.41759
2025-06,6,2025-12,ridge,1.52106,1.50880,0.06914,0.78616,3.53340,4.66646
2025-07,6,2026-01,ridge,1.82787,1.70092,0.37868,1.09369,3.83171,4.95665
2025-08,6,2026-02,ridge,1.31558,2.21417,-0.13089,0.58210,3.31090,4.42773
2025-09,6,2026-03,ridge,0.91309,3.80455,-0.53065,0.18033,2.89990,4.00861
2025-10,6,2026-04,ridge,0.44394,4.01414,-0.99708,-0.28811,2.42223,3.52283
2025-11,6,2026-05,ridge,0.91222,3.90505,-0.52607,0.18088,2.88199,3.97448
2025-12,6,2026-06,ridge,0.78753,4.00891,-0.64803,0.05690,2.74880,3.83317
2026-01,6,2026-07,ridge,0.55556,4.06515,-0.87729,-0.17436,2.50831,3.58457
2026-02,6,2026-08,ridge,1.80024,4.43781,0.37013,1.07277,3.74857,4.81263
2026-03,6,2026-09,ridge,4.89664,,3.46925,4.17162,6.91750,7.91537
2026-04,6,2026-10,ridge,5.91006,,4.48539,5.18748,7.98534,9.44531
2026-05,6,2026-11,ridge,6.03850,,4.61656,5.31836,8.18323,9.57268
2026-06,6,2026-12,ridge,5.67665,,4.25743,4.95896,7.85951,9.20977
2026-07,6,2027-01,ridge,5.75061,,4.33412,5.03537,7.96455,9.28268
2026-08,6,2027-02,ridge,5.38540,,3.97164,4.67261,7.66492,8.91641
2015-07,7,2016-02,ridge,3.37154,4.47376,3.24273,3.57573,5.64494,5.98901
2015-08,7,2016-03,ridge,3.31025,4.30108,3.18880,3.51593,5.71052,5.91818
2015-09,7,2016-04,ridge,3.25553,3.90721,3.14145,3.46271,5.64665,5.85394
2015-10,7,2016-05,ridge,2.94355,3.54062,2.83683,3.15223,5.32551,5.53243
2015-11,7,2016-06,ridge,3.24401,3.34162,3.14465,3.45418,5.62671,5.82336
2015-12,7,2016-07,ridge,3.26819,2.96196,3.17620,3.47986,5.64316,5.83801
2016-01,7,2016-08,ridge,3.23949,2.94253,3.15486,3.45266,5.60671,5.79978
2016-02,7,2016-09,ridge,3.01161,3.12667,2.93435,3.22627,5.37109,5.56238
2016-03,7,2016-10,ridge,2.88210,3.40529,2.81220,3.10744,5.24017,5.42333
2016-04,7,2016-11,ridge,2.27160,3.34963,2.20907,2.50762,4.62826,4.80331
2016-05,7,2016-12,ridge,2.06134,3.23488,2.00617,2.30804,4.41658,4.58352
2016-06,7,2017-01,ridge,1.78384,3.09636,1.73603,1.98952,4.13767,4.29649
2016-07,7,2017-02,ridge,1.12732,3.24979,0.82813,1.27597,3.47973,3.63044
2016-08,7,2017-03,ridge,1.27025,3.97485,0.97127,1.32737,3.62125,3.76385
2016-09,7,2017-04,ridge,1.73830,3.69472,1.43952,1.80554,4.08789,4.22237
2016-10,7,2017-05,ridge,2.13175,3.03980,1.83317,2.20911,4.47992,4.60628
2016-11,7,2017-06,ridge,2.64995,2.73244,2.35157,2.73744,4.99671,5.11496
2016-12,7,2017-07,ridge,2.85167,2.85207,2.55349,2.94928,5.19701,5.30715
2017-01,7,2017-08,ridge,2.83396,3.17381,2.53580,2.93331,5.16163,5.28897
2017-02,7,2017-09,ridge,2.95215,2.94500,2.65403,3.05325,5.26215,5.40670
2017-03,7,2017-10,ridge,4.18834,2.04014,3.89025,4.29119,6.54358,6.87426
2017-04,7,2017-11,ridge,3.26307,1.54434,2.96501,3.36766,5.61689,5.94275
2017-05,7,2017-12,ridge,2.52806,1.36486,2.23004,2.63440,4.88048,5.20152
2017-06,7,2018-01,ridge,1.85049,1.25319,1.55249,1.94205,4.20149,4.51772
2017-07,7,2018-02,ridge,2.53412,1.17956,2.23615,2.59198,4.88370,5.19512
2017-08,7,2018-03,ridge,2.39281,0.36314,2.09487,2.45888,4.74098,5.04758
2017-09,7,2018-04,ridge,2.61143,0.48487,2.31352,2.61142,4.95818,5.25997
2017-10,7,2018-05,ridge,2.46772,0.93069,2.16350,2.46409,4.81306,5.11004
2017-11,7,2018-06,ridge,2.07773,1.42933,0.74744,2.07093,4.40541,4.71382
2017-12,7,2018-07,ridge,2.24768,1.61610,0.69561,2.00868,4.55768,4.87754
2018-01,7,2018-08,ridge,1.88540,1.07058,0.34721,1.58758,4.17773,4.50903
2018-02,7,2018-09,ridge,2.10165,1.28028,0.51038,1.79864,4.37631,4.71906
2018-03,7,2018-10,ridge,2.50690,1.84089,0.59383,2.05513,4.76389,5.11807
2018-04,7,2018-11,ridge,2.61664,2.16710,0.52884,1.79297,4.85596,5.22159
2018-05,7,2018-12,ridge,2.41289,2.19252,0.32750,1.19227,4.63454,5.01161
2018-06,7,2019-01,ridge,2.47832,2.12916,0.39536,1.27684,4.68230,5.07081
2018-07,7,2019-02,ridge,2.37520,2.00339,0.29467,1.19286,4.56151,4.96147
2018-08,7,2019-03,ridge,3.11804,2.24744,1.03993,1.95483,5.28668,5.69808
2018-09,7,2019-04,ridge,3.17110,2.59265,1.09541,2.04208,5.33667,5.74491
2018-10,7,2019-05,ridge,3.18847,2.72513,1.11520,2.09363,5.35096,5.75605
2018-11,7,2019-06,ridge,3.39254,2.29478,1.32170,2.33189,5.55196,5.95390
2018-12,7,2019-07,ridge,3.37922,2.11191,1.31079,2.35274,5.53556,5.93434
2019-01,7,2019-08,ridge,2.96623,2.03972,0.90022,1.97394,5.11950,5.51512
2019-02,7,2019-09,ridge,2.42436,1.85101,0.36078,1.46626,4.57456,4.96703
2019-03,7,2019-10,ridge,2.34828,1.88056,0.28712,1.38990,4.49540,4.88472
2019-04,7,2019-11,ridge,2.13346,1.86680,0.07472,1.20433,4.27750,4.66367
2019-05,7,2019-12,ridge,2.33385,1.90009,0.27754,1.43399,4.47483,4.85784
2019-06,7,2020-01,ridge,2.39603,1.88836,0.34214,1.29827,4.53394,4.91379
2019-07,7,2020-02,ridge,2.28232,1.90404,0.23085,1.12565,4.41868,4.79385
2019-08,7,2020-03,ridge,1.69897,1.82153,-0.35008,0.54885,3.83378,4.20427
2019-09,7,2020-04,ridge,1.59496,1.72449,-0.45167,0.45139,3.72823,4.09403
2019-10,7,2020-05,ridge,1.57224,1.78192,-0.47196,0.43521,3.70397,4.06509
2019-11,7,2020-06,ridge,1.90783,1.59873,-0.13395,0.77735,4.03802,4.39445
2019-12,7,2020-07,ridge,1.89419,1.86170,-0.14517,0.77025,4.02283,4.37458
2020-01,7,2020-08,ridge,1.78141,1.68740,-0.25553,0.66401,3.90851,4.25557
2020-02,7,2020-09,ridge,2.02564,1.81955,-0.00887,0.91479,4.15120,4.49358
2020-03,7,2020-10,ridge,2.68642,1.72400,0.65433,1.58212,4.81044,5.14813
2020-04,7,2020-11,ridge,2.53329,2.14221,0.50362,1.43553,4.65576,4.98877
2020-05,7,2020-12,ridge,2.63298,1.97323,0.61108,1.55234,4.73884,5.08799
2020-06,7,2021-01,ridge,1.82802,2.67555,-0.18611,0.76451,3.91728,4.28256
2020-07,7,2021-02,ridge,2.40708,2.40134,0.40073,1.36070,4.47974,4.86116
2020-08,7,2021-03,ridge,1.90382,2.59818,-0.09476,0.87456,3.95987,4.35744
2020-09,7,2021-04,ridge,2.23319,2.38370,0.24239,1.22106,4.27263,4.68635
2020-10,7,2021-05,ridge,2.07690,2.44746,0.09387,1.06034,4.09973,4.52959
2020-11,7,2021-06,ridge,3.11465,3.25461,1.13939,2.11162,5.12088,5.56687
2020-12,7,2021-07,ridge,2.61355,3.81460,0.64606,1.62405,4.60317,5.06531
2021-01,7,2021-08,ridge,3.81473,4.95280,1.85502,2.83877,5.78775,6.26602
2021-02,7,2021-09,ridge,3.15110,5.22957,1.19917,2.18868,5.10751,5.60193
2021-03,7,2021-10,ridge,2.57469,5.82601,0.63053,1.61586,4.53005,5.02506
2021-04,7,2021-11,ridge,0.64544,5.65515,-1.29095,-0.30980,2.59974,3.09534
2021-05,7,2021-12,ridge,2.14791,6.43039,0.21930,1.19626,4.10115,4.59735
2021-06,7,2022-01,ridge,2.19534,5.68492,0.27450,1.24729,4.14752,4.64431
2021-07,7,2022-02,ridge,3.68822,6.14704,1.77515,2.74375,5.63934,6.13672
2021-08,7,2022-03,ridge,5.00832,6.82409,3.10303,4.06745,6.95839,7.45636
2021-09,7,2022-04,ridge,5.33790,7.96465,3.44038,4.40062,7.33093,7.78548
2021-10,7,2022-05,ridge,6.03503,8.09114,4.14528,5.10134,8.12230,8.62753
2021-11,7,2022-06,ridge,6.60966,8.81263,4.72769,5.67956,8.73368,9.38357
2021-12,7,2022-07,ridge,6.87314,8.74084,4.99894,5.94663,9.01104,9.91711
2022-01,7,2022-08,ridge,5.04101,8.39799,3.17458,4.12010,7.20658,8.40550
2022-02,7,2022-09,ridge,4.69501,8.52985,2.83636,3.77969,7.00502,8.05355
2022-03,7,2022-10,ridge,5.89266,8.27520,4.04178,4.98293,8.18499,9.24524
2022-04,7,2022-11,ridge,6.65224,8.44723,4.80913,5.74810,9.00607,9.99886
2022-05,7,2022-12,ridge,6.23207,8.45916,4.39673,5.33351,8.58448,9.57273
2022-06,7,2023-01,ridge,7.39805,8.66427,5.57049,6.50509,9.74905,10.73276
2022-07,7,2023-02,ridge,7.80808,8.64592,5.98830,6.92071,10.15767,11.13683
2022-08,7,2023-03,ridge,7.30175,8.40057,5.48974,6.41997,9.67671,10.69851
2022-09,7,2023-04,ridge,6.77162,7.96505,4.96738,5.89543,9.21036,10.35614
2022-10,7,2023-05,ridge,6.90820,7.89389,5.11173,6.03760,9.34509,10.48409
2022-11,7,2023-06,ridge,6.09310,6.46150,4.30441,5.22742,8.52455,9.66036
2022-12,7,2023-07,ridge,5.43871,5.88160,3.65779,4.57795,7.86472,8.99733
2023-01,7,2023-08,ridge,4.76681,5.57615,2.99366,3.91097,7.18739,8.31680
2023-02,7,2023-09,ridge,4.39485,5.04455,2.62948,3.54394,6.81000,7.93621
2023-03,7,2023-10,ridge,4.32489,4.34308,2.56729,3.47891,6.73460,7.85762
2023-04,7,2023-11,ridge,4.17437,3.63647,2.42455,3.33331,6.57864,7.69847
2023-05,7,2023-12,ridge,3.76540,3.23738,2.02335,2.92927,6.16424,7.28087
2023-06,7,2024-01,ridge,3.16349,3.02392,1.42921,2.33227,5.55689,6.67032
2023-07,7,2024-02,ridge,3.37011,3.29407,1.64360,2.54382,5.75808,6.86831
2023-08,7,2024-03,ridge,2.72296,3.04505,1.00423,1.90160,5.10550,6.21254
2023-09,7,2024-04,ridge,2.06501,2.42208,0.35082,1.24429,4.44523,5.55126
2023-10,7,2024-05,ridge,0.86633,2.00494,-0.84331,0.04627,3.24426,4.34928
2023-11,7,2024-06,ridge,0.76994,2.28538,-0.93516,-0.04947,3.14556,4.24957
2023-12,7,2024-07,ridge,0.96700,2.12766,-0.73356,0.14824,3.34031,4.44331
2024-01,7,2024-08,ridge,0.52950,2.03410,-1.16652,-0.28860,2.90051,4.00250
2024-02,7,2024-09,ridge,1.28907,1.77501,-0.40241,0.47163,3.65777,4.75875
2024-03,7,2024-10,ridge,2.22993,2.00918,0.54300,1.41314,4.59632,5.69630
2024-04,7,2024-11,ridge,2.14717,2.27199,0.46478,1.33104,4.51126,5.61023
2024-05,7,2024-12,ridge,2.01151,1.96630,0.33366,1.19603,4.37329,5.47125
2024-06,7,2025-01,ridge,2.18912,1.85158,0.51582,1.37430,4.54860,5.64555
2024-07,7,2025-02,ridge,2.00140,1.47733,0.33264,1.20146,4.35947,5.45451
2024-08,7,2025-03,ridge,1.66220,1.27718,-0.00202,0.87713,4.01885,5.11199
2024-09,7,2025-04,ridge,1.21425,1.65183,-0.44542,0.44408,3.56949,4.66073
2024-10,7,2025-05,ridge,1.21370,1.68666,-0.44144,0.45840,3.56752,4.65686
2024-11,7,2025-06,ridge,1.36018,1.69371,-0.29041,0.61977,3.71259,4.80003
2024-12,7,2025-07,ridge,1.24391,1.68880,-0.40214,0.51838,3.59491,4.68045
2025-01,7,2025-08,ridge,0.65507,1.10633,-0.98643,-0.05557,3.00466,4.08829
2025-02,7,2025-09,ridge,0.91928,1.35839,-0.71769,0.22351,3.26745,4.34918
2025-03,7,2025-10,ridge,1.40931,1.35177,-0.22311,0.72843,3.75607,4.83590
2025-04,7,2025-11,ridge,1.44495,1.36861,-0.18293,0.77895,3.79029,4.86823
2025-05,7,2025-12,ridge,1.15182,1.50880,-0.47152,0.48645,3.48534,4.57178
2025-06,7,2026-01,ridge,1.61848,1.70092,-0.00031,0.95373,3.94017,5.03513
2025-07,7,2026-02,ridge,1.82452,2.21417,0.21027,1.16040,4.13439,5.23785
2025-08,7,2026-03,ridge,0.95909,3.80455,-0.65062,0.29559,3.25713,4.36911
2025-09,7,2026-04,ridge,0.57018,4.01414,-1.03499,-0.09269,2.85640,3.97688
2025-10,7,2026-05,ridge,0.39142,3.90505,-1.20921,-0.27083,2.66581,3.79480
2025-11,7,2026-06,ridge,0.76237,4.00891,-0.83371,0.10075,3.02494,4.16244
2025-12,7,2026-07,ridge,0.67759,4.06515,-0.91395,0.01659,2.92833,4.07435
2026-01,7,2026-08,ridge,0.86988,4.43781,-0.71712,0.20951,3.10880,4.26332
2026-02,7,2026-09,ridge,1.75573,,0.17328,1.09599,3.98283,5.14586
2026-03,7,2026-10,ridge,4.98415,,3.40624,4.32554,7.31767,8.37096
2026-04,7,2026-11,ridge,5.73725,,4.16388,5.07977,8.09390,9.19033
2026-05,7,2026-12,ridge,5.94541,,4.37658,5.28907,8.32103,9.43919
2026-06,7,2027-01,ridge,5.75447,,4.19019,5.09926,8.16962,9.24765
2026-07,7,2027-02,ridge,5.37921,,3.81947,4.72514,7.82540,8.87179
2026-08,7,2027-03,ridge,3.86911,,2.31392,3.21618,6.32593,7.38818
2015-08,8,2016-04,ridge,3.01515,3.90721,3.02349,3.07841,5.51792,5.76591
2015-09,8,2016-05,ridge,2.37168,3.54062,2.38272,2.43769,4.84727,5.11964
2015-10,8,2016-06,ridge,2.42905,3.34162,2.44279,2.49783,4.86889,5.17421
2015-11,8,2016-07,ridge,3.17189,2.96196,3.18833,3.24342,5.82118,5.91425
2015-12,8,2016-08,ridge,3.16714,2.94253,3.18628,3.24142,5.84177,5.94637
2016-01,8,2016-09,ridge,3.53963,3.12667,3.56147,3.61667,6.21018,6.31753
2016-02,8,2016-10,ridge,2.99102,3.40529,3.01557,3.07082,5.65750,5.76760
2016-03,8,2016-11,ridge,2.43225,3.34963,2.45950,2.51481,5.09465,5.20750
2016-04,8,2016-12,ridge,1.96936,3.23488,1.99931,2.06839,4.62958,4.74328
2016-05,8,2017-01,ridge,1.87453,3.09636,1.90718,1.99003,4.53256,4.64712
2016-06,8,2017-02,ridge,1.93085,3.24979,1.96620,2.06283,4.58669,4.70211
2016-07,8,2017-03,ridge,1.12059,3.97485,1.04337,1.18661,3.77426,3.89053
2016-08,8,2017-04,ridge,1.52348,3.69472,1.31172,1.57811,4.17496,4.29209
2016-09,8,2017-05,ridge,1.67518,3.03980,1.43175,1.68623,4.32448,4.44246
2016-10,8,2017-06,ridge,2.23397,2.73244,1.99524,2.25582,4.88108,4.99992
2016-11,8,2017-07,ridge,3.04686,2.85207,2.81284,3.07952,5.69179,5.81148
