origen,h,objetivo,modelo,pronostico,real
2021-04,1,2021-05,gbm,2.435669,2.447459
2021-04,2,2021-06,gbm,3.121657,3.254607
2021-04,3,2021-07,gbm,2.757400,3.814599
2021-04,4,2021-08,gbm,3.176620,4.952805
2021-04,5,2021-09,gbm,3.069773,5.229575
2021-04,6,2021-10,gbm,2.834498,5.826010
2021-04,7,2021-11,gbm,2.058427,5.655148
2021-04,8,2021-12,gbm,1.974121,6.430387
2021-04,9,2022-01,gbm,1.465607,5.684917
2021-04,10,2022-02,gbm,1.681581,6.147044
2021-04,11,2022-03,gbm,1.720710,6.824089
2021-04,12,2022-04,gbm,4.058971,7.964653
2021-05,1,2021-06,ingenuo,2.447459,3.254607
2021-05,2,2021-07,ingenuo,2.447459,3.814599
2021-05,3,2021-08,ingenuo,2.447459,4.952805
2021-05,4,2021-09,ingenuo,2.447459,5.229575
2021-05,5,2021-10,ingenuo,2.447459,5.826010
2021-05,6,2021-11,ingenuo,2.447459,5.655148
2021-05,7,2021-12,ingenuo,2.447459,6.430387
2021-05,8,2022-01,ingenuo,2.447459,5.684917
2021-05,9,2022-02,ingenuo,2.447459,6.147044
2021-05,10,2022-03,ingenuo,2.447459,6.824089
2021-05,11,2022-04,ingenuo,2.447459,7.964653
2021-05,12,2022-05,ingenuo,2.447459,8.091139
2021-05,1,2021-06,estacional,2.712749,3.254607
2021-05,2,2021-07,estacional,2.511323,3.814599
2021-05,3,2021-08,estacional,2.852527,4.952805
2021-05,4,2021-09,estacional,2.820301,5.229575
2021-05,5,2021-10,estacional,2.834156,5.826010
2021-05,6,2021-11,estacional,2.474231,5.655148
2021-05,7,2021-12,estacional,2.616028,6.430387
2021-05,8,2022-01,estacional,2.109002,5.684917
2021-05,9,2022-02,estacional,2.383572,6.147044
2021-05,10,2022-03,estacional,2.344068,6.824089
2021-05,11,2022-04,estacional,2.411196,7.964653
2021-05,12,2022-05,estacional,2.182226,8.091139
2021-05,1,2021-06,encuesta,,3.254607
2021-05,2,2021-07,encuesta,,3.814599
2021-05,3,2021-08,encuesta,,4.952805
2021-05,4,2021-09,encuesta,,5.229575
2021-05,5,2021-10,encuesta,,5.826010
2021-05,6,2021-11,encuesta,,5.655148
2021-05,7,2021-12,encuesta,,6.430387
2021-05,8,2022-01,encuesta,,5.684917
2021-05,9,2022-02,encuesta,,6.147044
2021-05,10,2022-03,encuesta,,6.824089
2021-05,11,2022-04,encuesta,,7.964653
2021-05,12,2022-05,encuesta,2.427083,8.091139
2021-05,1,2021-06,sarima,2.888836,3.254607
2021-05,2,2021-07,sarima,2.712776,3.814599
2021-05,3,2021-08,sarima,3.034079,4.952805
2021-05,4,2021-09,sarima,3.084741,5.229575
2021-05,5,2021-10,sarima,3.197516,5.826010
2021-05,6,2021-11,sarima,2.783614,5.655148
2021-05,7,2021-12,sarima,2.989040,6.430387
2021-05,8,2022-01,sarima,2.471024,5.684917
2021-05,9,2022-02,sarima,2.885757,6.147044
2021-05,10,2022-03,sarima,2.658869,6.824089
2021-05,11,2022-04,sarima,2.934353,7.964653
2021-05,12,2022-05,sarima,2.807085,8.091139
2021-05,1,2021-06,ridge,2.949059,3.254607
2021-05,2,2021-07,ridge,2.699581,3.814599
2021-05,3,2021-08,ridge,2.901169,4.952805
2021-05,4,2021-09,ridge,2.776170,5.229575
2021-05,5,2021-10,ridge,2.743330,5.826010
2021-05,6,2021-11,ridge,1.702874,5.655148
2021-05,7,2021-12,ridge,2.147911,6.430387
2021-05,8,2022-01,ridge,0.994061,5.684917
2021-05,9,2022-02,ridge,0.896049,6.147044
2021-05,10,2022-03,ridge,0.159385,6.824089
2021-05,11,2022-04,ridge,-0.460692,7.964653
2021-05,12,2022-05,ridge,-0.953336,8.091139
2021-05,1,2021-06,gbm,3.102083,3.254607
2021-05,2,2021-07,gbm,2.999009,3.814599
2021-05,3,2021-08,gbm,3.605031,4.952805
2021-05,4,2021-09,gbm,3.872303,5.229575
2021-05,5,2021-10,gbm,4.137685,5.826010
2021-05,6,2021-11,gbm,3.154768,5.655148
2021-05,7,2021-12,gbm,3.075866,6.430387
2021-05,8,2022-01,gbm,2.190328,5.684917
2021-05,9,2022-02,gbm,2.334715,6.147044
2021-05,10,2022-03,gbm,2.129079,6.824089
2021-05,11,2022-04,gbm,2.512097,7.964653
2021-05,12,2022-05,gbm,4.091137,8.091139
2021-06,1,2021-07,ingenuo,3.254607,3.814599
2021-06,2,2021-08,ingenuo,3.254607,4.952805
2021-06,3,2021-09,ingenuo,3.254607,5.229575
2021-06,4,2021-10,ingenuo,3.254607,5.826010
2021-06,5,2021-11,ingenuo,3.254607,5.655148
2021-06,6,2021-12,ingenuo,3.254607,6.430387
2021-06,7,2022-01,ingenuo,3.254607,5.684917
2021-06,8,2022-02,ingenuo,3.254607,6.147044
2021-06,9,2022-03,ingenuo,3.254607,6.824089
2021-06,10,2022-04,ingenuo,3.254607,7.964653
2021-06,11,2022-05,ingenuo,3.254607,8.091139
2021-06,12,2022-06,ingenuo,3.254607,8.812633
2021-06,1,2021-07,estacional,3.052119,3.814599
2021-06,2,2021-08,estacional,3.395123,4.952805
2021-06,3,2021-09,estacional,3.362727,5.229575
2021-06,4,2021-10,estacional,3.376655,5.826010
2021-06,5,2021-11,estacional,3.014832,5.655148
2021-06,6,2021-12,estacional,3.157376,6.430387
2021-06,7,2022-01,estacional,2.647676,5.684917
2021-06,8,2022-02,estacional,2.923694,6.147044
2021-06,9,2022-03,estacional,2.883982,6.824089
2021-06,10,2022-04,estacional,2.951464,7.964653
2021-06,11,2022-05,estacional,2.721286,8.091139
2021-06,12,2022-06,estacional,2.259692,8.812633
2021-06,1,2021-07,encuesta,,3.814599
2021-06,2,2021-08,encuesta,,4.952805
2021-06,3,2021-09,encuesta,,5.229575
2021-06,4,2021-10,encuesta,,5.826010
2021-06,5,2021-11,encuesta,,5.655148
2021-06,6,2021-12,encuesta,,6.430387
2021-06,7,2022-01,encuesta,,5.684917
2021-06,8,2022-02,encuesta,,6.147044
2021-06,9,2022-03,encuesta,,6.824089
2021-06,10,2022-04,encuesta,,7.964653
2021-06,11,2022-05,encuesta,,8.091139
2021-06,12,2022-06,encuesta,2.600000,8.812633
2021-06,1,2021-07,sarima,3.170624,3.814599
2021-06,2,2021-08,sarima,3.516768,4.952805
2021-06,3,2021-09,sarima,3.568354,5.229575
2021-06,4,2021-10,sarima,3.679754,5.826010
2021-06,5,2021-11,sarima,3.268956,5.655148
2021-06,6,2021-12,sarima,3.471512,6.430387
2021-06,7,2022-01,sarima,2.952819,5.684917
2021-06,8,2022-02,sarima,3.357414,6.147044
2021-06,9,2022-03,sarima,3.132691,6.824089
2021-06,10,2022-04,sarima,3.403502,7.964653
2021-06,11,2022-05,sarima,3.277566,8.091139
2021-06,12,2022-06,sarima,2.899093,8.812633
2021-06,1,2021-07,ridge,3.242871,3.814599
2021-06,2,2021-08,ridge,3.607827,4.952805
2021-06,3,2021-09,ridge,3.515614,5.229575
2021-06,4,2021-10,ridge,3.421124,5.826010
2021-06,5,2021-11,ridge,2.519769,5.655148
2021-06,6,2021-12,ridge,2.581488,6.430387
2021-06,7,2022-01,ridge,2.195344,5.684917
2021-06,8,2022-02,ridge,2.149113,6.147044
2021-06,9,2022-03,ridge,1.455154,6.824089
2021-06,10,2022-04,ridge,1.425330,7.964653
2021-06,11,2022-05,ridge,0.394274,8.091139
2021-06,12,2022-06,ridge,-0.198938,8.812633
2021-06,1,2021-07,gbm,3.391202,3.814599
2021-06,2,2021-08,gbm,3.897892,4.952805
2021-06,3,2021-09,gbm,3.975058,5.229575
2021-06,4,2021-10,gbm,4.126609,5.826010
2021-06,5,2021-11,gbm,4.167974,5.655148
2021-06,6,2021-12,gbm,3.711970,6.430387
2021-06,7,2022-01,gbm,3.277141,5.684917
2021-06,8,2022-02,gbm,3.229366,6.147044
2021-06,9,2022-03,gbm,2.689931,6.824089
2021-06,10,2022-04,gbm,2.411546,7.964653
2021-06,11,2022-05,gbm,2.907753,8.091139
2021-06,12,2022-06,gbm,3.991664,8.812633
2021-07,1,2021-08,ingenuo,3.814599,4.952805
2021-07,2,2021-09,ingenuo,3.814599,5.229575
2021-07,3,2021-10,ingenuo,3.814599,5.826010
2021-07,4,2021-11,ingenuo,3.814599,5.655148
2021-07,5,2021-12,ingenuo,3.814599,6.430387
2021-07,6,2022-01,ingenuo,3.814599,5.684917
2021-07,7,2022-02,ingenuo,3.814599,6.147044
2021-07,8,2022-03,ingenuo,3.814599,6.824089
2021-07,9,2022-04,ingenuo,3.814599,7.964653
2021-07,10,2022-05,ingenuo,3.814599,8.091139
2021-07,11,2022-06,ingenuo,3.814599,8.812633
2021-07,12,2022-07,ingenuo,3.814599,8.740835
2021-07,1,2021-08,estacional,4.160142,4.952805
2021-07,2,2021-09,estacional,4.127507,5.229575
2021-07,3,2021-10,estacional,4.141538,5.826010
2021-07,4,2021-11,estacional,3.777038,5.655148
2021-07,5,2021-12,estacional,3.920637,6.430387
2021-07,6,2022-01,estacional,3.407165,5.684917
2021-07,7,2022-02,estacional,3.685225,6.147044
2021-07,8,2022-03,estacional,3.645220,6.824089
2021-07,9,2022-04,estacional,3.713201,7.964653
2021-07,10,2022-05,estacional,3.481320,8.091139
2021-07,11,2022-06,estacional,3.016310,8.812633
2021-07,12,2022-07,estacional,2.448184,8.740835
2021-07,1,2021-08,encuesta,,4.952805
2021-07,2,2021-09,encuesta,,5.229575
2021-07,3,2021-10,encuesta,,5.826010
2021-07,4,2021-11,encuesta,,5.655148
2021-07,5,2021-12,encuesta,,6.430387
2021-07,6,2022-01,encuesta,,5.684917
2021-07,7,2022-02,encuesta,,6.147044
2021-07,8,2022-03,encuesta,,6.824089
2021-07,9,2022-04,encuesta,,7.964653
2021-07,10,2022-05,encuesta,,8.091139
2021-07,11,2022-06,encuesta,,8.812633
2021-07,12,2022-07,encuesta,3.025000,8.740835
2021-07,1,2021-08,sarima,4.330962,4.952805
2021-07,2,2021-09,sarima,4.428583,5.229575
2021-07,3,2021-10,sarima,4.553280,5.826010
2021-07,4,2021-11,sarima,4.139921,5.655148
2021-07,5,2021-12,sarima,4.347025,6.430387
2021-07,6,2022-01,sarima,3.823971,5.684917
2021-07,7,2022-02,sarima,4.237347,6.147044
2021-07,8,2022-03,sarima,4.012325,6.824089
2021-07,9,2022-04,sarima,4.287772,7.964653
2021-07,10,2022-05,sarima,4.159986,8.091139
2021-07,11,2022-06,sarima,3.778645,8.812633
2021-07,12,2022-07,sarima,3.081242,8.740835
2021-07,1,2021-08,ridge,4.379265,4.952805
2021-07,2,2021-09,ridge,4.490478,5.229575
2021-07,3,2021-10,ridge,4.643605,5.826010
2021-07,4,2021-11,ridge,4.139460,5.655148
2021-07,5,2021-12,ridge,4.155886,6.430387
2021-07,6,2022-01,ridge,2.935568,5.684917
2021-07,7,2022-02,ridge,3.688216,6.147044
2021-07,8,2022-03,ridge,3.158809,6.824089
2021-07,9,2022-04,ridge,3.179852,7.964653
2021-07,10,2022-05,ridge,2.751338,8.091139
2021-07,11,2022-06,ridge,1.440240,8.812633
2021-07,12,2022-07,ridge,0.285255,8.740835
2021-07,1,2021-08,gbm,4.425679,4.952805
2021-07,2,2021-09,gbm,4.724961,5.229575
2021-07,3,2021-10,gbm,4.814014,5.826010
2021-07,4,2021-11,gbm,4.639395,5.655148
2021-07,5,2021-12,gbm,4.801990,6.430387
2021-07,6,2022-01,gbm,3.821521,5.684917
2021-07,7,2022-02,gbm,3.845002,6.147044
2021-07,8,2022-03,gbm,3.245283,6.824089
2021-07,9,2022-04,gbm,2.916293,7.964653
2021-07,10,2022-05,gbm,2.710277,8.091139
2021-07,11,2022-06,gbm,2.223021,8.812633
2021-07,12,2022-07,gbm,1.638625,8.740835
2021-08,1,2021-09,ingenuo,4.952805,5.229575
2021-08,2,2021-10,ingenuo,4.952805,5.826010
2021-08,3,2021-11,ingenuo,4.952805,5.655148
2021-08,4,2021-12,ingenuo,4.952805,6.430387
2021-08,5,2022-01,ingenuo,4.952805,5.684917
2021-08,6,2022-02,ingenuo,4.952805,6.147044
2021-08,7,2022-03,ingenuo,4.952805,6.824089
2021-08,8,2022-04,ingenuo,4.952805,7.964653
2021-08,9,2022-05,ingenuo,4.952805,8.091139
2021-08,10,2022-06,ingenuo,4.952805,8.812633
2021-08,11,2022-07,ingenuo,4.952805,8.740835
2021-08,12,2022-08,ingenuo,4.952805,8.397988
2021-08,1,2021-09,estacional,4.919923,5.229575
2021-08,2,2021-10,estacional,4.934060,5.826010
2021-08,3,2021-11,estacional,4.566786,5.655148
2021-08,4,2021-12,estacional,4.711478,6.430387
2021-08,5,2022-01,estacional,4.194099,5.684917
2021-08,6,2022-02,estacional,4.474275,6.147044
2021-08,7,2022-03,estacional,4.433965,6.824089
2021-08,8,2022-04,estacional,4.502463,7.964653
2021-08,9,2022-05,estacional,4.268818,8.091139
2021-08,10,2022-06,estacional,3.800270,8.812633
2021-08,11,2022-07,estacional,3.227819,8.740835
2021-08,12,2022-08,estacional,2.575805,8.397988
2021-08,1,2021-09,encuesta,,5.229575
2021-08,2,2021-10,encuesta,,5.826010
2021-08,3,2021-11,encuesta,,5.655148
2021-08,4,2021-12,encuesta,,6.430387
2021-08,5,2022-01,encuesta,,5.684917
2021-08,6,2022-02,encuesta,,6.147044
2021-08,7,2022-03,encuesta,,6.824089
2021-08,8,2022-04,encuesta,,7.964653
2021-08,9,2022-05,encuesta,,8.091139
2021-08,10,2022-06,encuesta,,8.812633
2021-08,11,2022-07,encuesta,,8.740835
2021-08,12,2022-08,encuesta,3.073333,8.397988
2021-08,1,2021-09,sarima,5.231718,5.229575
2021-08,2,2021-10,sarima,5.410552,5.826010
2021-08,3,2021-11,sarima,5.012904,5.655148
2021-08,4,2021-12,sarima,5.224828,6.430387
2021-08,5,2022-01,sarima,4.699919,5.684917
2021-08,6,2022-02,sarima,5.111987,6.147044
2021-08,7,2022-03,sarima,4.883208,6.824089
2021-08,8,2022-04,sarima,5.159647,7.964653
2021-08,9,2022-05,sarima,5.033087,8.091139
2021-08,10,2022-06,sarima,4.649490,8.812633
2021-08,11,2022-07,sarima,3.950762,8.740835
2021-08,12,2022-08,sarima,3.197317,8.397988
2021-08,1,2021-09,ridge,5.366223,5.229575
2021-08,2,2021-10,ridge,5.722945,5.826010
2021-08,3,2021-11,ridge,5.336319,5.655148
2021-08,4,2021-12,ridge,5.819352,6.430387
2021-08,5,2022-01,ridge,5.229385,5.684917
2021-08,6,2022-02,ridge,5.391445,6.147044
2021-08,7,2022-03,ridge,5.008322,6.824089
2021-08,8,2022-04,ridge,5.146441,7.964653
2021-08,9,2022-05,ridge,4.737117,8.091139
2021-08,10,2022-06,ridge,4.204098,8.812633
2021-08,11,2022-07,ridge,2.655953,8.740835
2021-08,12,2022-08,ridge,1.549630,8.397988
2021-08,1,2021-09,gbm,5.489086,5.229575
2021-08,2,2021-10,gbm,5.692400,5.826010
2021-08,3,2021-11,gbm,5.971311,5.655148
2021-08,4,2021-12,gbm,6.260914,6.430387
2021-08,5,2022-01,gbm,5.996588,5.684917
2021-08,6,2022-02,gbm,5.861189,6.147044
2021-08,7,2022-03,gbm,5.593457,6.824089
2021-08,8,2022-04,gbm,5.354870,7.964653
2021-08,9,2022-05,gbm,5.151652,8.091139
2021-08,10,2022-06,gbm,4.606883,8.812633
2021-08,11,2022-07,gbm,4.433438,8.740835
2021-08,12,2022-08,gbm,3.684104,8.397988
2021-09,1,2021-10,ingenuo,5.229575,5.826010
2021-09,2,2021-11,ingenuo,5.229575,5.655148
2021-09,3,2021-12,ingenuo,5.229575,6.430387
2021-09,4,2022-01,ingenuo,5.229575,5.684917
2021-09,5,2022-02,ingenuo,5.229575,6.147044
2021-09,6,2022-03,ingenuo,5.229575,6.824089
2021-09,7,2022-04,ingenuo,5.229575,7.964653
2021-09,8,2022-05,ingenuo,5.229575,8.091139
2021-09,9,2022-06,ingenuo,5.229575,8.812633
2021-09,10,2022-07,ingenuo,5.229575,8.740835
2021-09,11,2022-08,ingenuo,5.229575,8.397988
2021-09,12,2022-09,ingenuo,5.229575,8.529853
2021-09,1,2021-10,estacional,5.243756,5.826010
2021-09,2,2021-11,estacional,4.875398,5.655148
2021-09,3,2021-12,estacional,5.020517,6.430387
2021-09,4,2022-01,estacional,4.501610,5.684917
2021-09,5,2022-02,estacional,4.782614,6.147044
2021-09,6,2022-03,estacional,4.742185,6.824089
2021-09,7,2022-04,estacional,4.810885,7.964653
2021-09,8,2022-05,estacional,4.576550,8.091139
2021-09,9,2022-06,estacional,4.106619,8.812633
2021-09,10,2022-07,estacional,3.532479,8.740835
2021-09,11,2022-08,estacional,2.878541,8.397988
2021-09,12,2022-09,estacional,2.615483,8.529853
2021-09,1,2021-10,encuesta,,5.826010
2021-09,2,2021-11,encuesta,,5.655148
2021-09,3,2021-12,encuesta,,6.430387
2021-09,4,2022-01,encuesta,,5.684917
2021-09,5,2022-02,encuesta,,6.147044
2021-09,6,2022-03,encuesta,,6.824089
2021-09,7,2022-04,encuesta,,7.964653
2021-09,8,2022-05,encuesta,,8.091139
2021-09,9,2022-06,encuesta,,8.812633
2021-09,10,2022-07,encuesta,,8.740835
2021-09,11,2022-08,encuesta,,8.397988
2021-09,12,2022-09,encuesta,3.637500,8.529853
2021-09,1,2021-10,sarima,5.408969,5.826010
2021-09,2,2021-11,sarima,5.013047,5.655148
2021-09,3,2021-12,sarima,5.224458,6.430387
2021-09,4,2022-01,sarima,4.699920,5.684917
2021-09,5,2022-02,sarima,5.109752,6.147044
2021-09,6,2022-03,sarima,4.880502,6.824089
2021-09,7,2022-04,sarima,5.155997,7.964653
2021-09,8,2022-05,sarima,5.029944,8.091139
2021-09,9,2022-06,sarima,4.646339,8.812633
2021-09,10,2022-07,sarima,3.949300,8.740835
2021-09,11,2022-08,sarima,3.197520,8.397988
2021-09,12,2022-09,sarima,2.987131,8.529853
2021-09,1,2021-10,ridge,5.731982,5.826010
2021-09,2,2021-11,ridge,5.653917,5.655148
2021-09,3,2021-12,ridge,6.072729,6.430387
2021-09,4,2022-01,ridge,5.665239,5.684917
2021-09,5,2022-02,ridge,6.139213,6.147044
2021-09,6,2022-03,ridge,5.596195,6.824089
2021-09,7,2022-04,ridge,5.337901,7.964653
2021-09,8,2022-05,ridge,4.772482,8.091139
2021-09,9,2022-06,ridge,4.035429,8.812633
2021-09,10,2022-07,ridge,2.907763,8.740835
2021-09,11,2022-08,ridge,1.174572,8.397988
2021-09,12,2022-09,ridge,0.549147,8.529853
2021-09,1,2021-10,gbm,5.822118,5.826010
2021-09,2,2021-11,gbm,5.958118,5.655148
2021-09,3,2021-12,gbm,6.247246,6.430387
2021-09,4,2022-01,gbm,5.841404,5.684917
2021-09,5,2022-02,gbm,6.904131,6.147044
2021-09,6,2022-03,gbm,5.769211,6.824089
2021-09,7,2022-04,gbm,5.288944,7.964653
2021-09,8,2022-05,gbm,4.586436,8.091139
2021-09,9,2022-06,gbm,3.535706,8.812633
2021-09,10,2022-07,gbm,2.952690,8.740835
2021-09,11,2022-08,gbm,2.214874,8.397988
2021-09,12,2022-09,gbm,1.750771,8.529853
2021-10,1,2021-11,ingenuo,5.826010,5.655148
2021-10,2,2021-12,ingenuo,5.826010,6.430387
2021-10,3,2022-01,ingenuo,5.826010,5.684917
2021-10,4,2022-02,ingenuo,5.826010,6.147044
2021-10,5,2022-03,ingenuo,5.826010,6.824089
2021-10,6,2022-04,ingenuo,5.826010,7.964653
2021-10,7,2022-05,ingenuo,5.826010,8.091139
2021-10,8,2022-06,ingenuo,5.826010,8.812633
2021-10,9,2022-07,ingenuo,5.826010,8.740835
2021-10,10,2022-08,ingenuo,5.826010,8.397988
2021-10,11,2022-09,ingenuo,5.826010,8.529853
2021-10,12,2022-10,ingenuo,5.826010,8.275195
2021-10,1,2021-11,estacional,5.455615,5.655148
2021-10,2,2021-12,estacional,5.601537,6.430387
2021-10,3,2022-01,estacional,5.079760,5.684917
2021-10,4,2022-02,estacional,5.362318,6.147044
2021-10,5,2022-03,estacional,5.321665,6.824089
2021-10,6,2022-04,estacional,5.390746,7.964653
2021-10,7,2022-05,estacional,5.155114,8.091139
2021-10,8,2022-06,estacional,4.682583,8.812633
2021-10,9,2022-07,estacional,4.105267,8.740835
2021-10,10,2022-08,estacional,3.447711,8.397988
2021-10,11,2022-09,estacional,3.183198,8.529853
2021-10,12,2022-10,estacional,2.650269,8.275195
2021-10,1,2021-11,encuesta,,5.655148
2021-10,2,2021-12,encuesta,,6.430387
2021-10,3,2022-01,encuesta,,5.684917
2021-10,4,2022-02,encuesta,,6.147044
2021-10,5,2022-03,encuesta,,6.824089
2021-10,6,2022-04,encuesta,,7.964653
2021-10,7,2022-05,encuesta,,8.091139
2021-10,8,2022-06,encuesta,,8.812633
2021-10,9,2022-07,encuesta,,8.740835
2021-10,10,2022-08,encuesta,,8.397988
2021-10,11,2022-09,encuesta,,8.529853
2021-10,12,2022-10,encuesta,3.613333,8.275195
2021-10,1,2021-11,sarima,5.547869,5.655148
2021-10,2,2021-12,sarima,5.789202,6.430387
2021-10,3,2022-01,sarima,5.272424,5.684917
2021-10,4,2022-02,sarima,5.678817,6.147044
2021-10,5,2022-03,sarima,5.446417,6.824089
2021-10,6,2022-04,sarima,5.721271,7.964653
2021-10,7,2022-05,sarima,5.598104,8.091139
2021-10,8,2022-06,sarima,5.213883,8.812633
2021-10,9,2022-07,sarima,4.520341,8.740835
2021-10,10,2022-08,sarima,3.771943,8.397988
2021-10,11,2022-09,sarima,3.560786,8.529853
